value;dimension;domain;variable;depth;datetime;location;experiment;fertilizer_tr;variety_tr;plantdensity_tr;plantingdate_tr;soilmanagement_tr;plantprotection_tr;repetition;
6900;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
4380;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
5790;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
4660;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
7610;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
3920;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
7110;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
7530;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
6490;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
6350;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
6510;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
6300;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
9879;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
5721;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
7876;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
5495;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
6760;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
4124;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
6733;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
5278;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
5188;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
3976;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
5252;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
7788;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
5604;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
4863;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
7021;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
5827;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
4432;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
5845;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
5499;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
6333;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
8111;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
4793;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
6387;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
7122;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
2557;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
795;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
3110;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
4692;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
9101;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
7894;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
6980;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
7743;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
4347;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
3314;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
4134;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
4142;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
4041;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
3105;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
5122;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
4860;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
6317;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
2610;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
5726;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
5663;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
4461;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
3555;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
4381;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
3725;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
5968;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
2684;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
4548;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
3786;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
9424;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
7029;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
7705;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
8927;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
4823;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
4916;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
5967;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
5296;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
7874;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
7069;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
7167;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
10247;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
4346;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;1;
3817;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;2;
4750;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;3;
5769;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;3;NA;1;NA;NA;4;
8934;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
7997;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
9465;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
9110;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
8239;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
6812;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
7411;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
6829;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
4119;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
4020;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
8252;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5049;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
3340;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
3560;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
4680;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
2750;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
8580;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
6520;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
8260;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
9020;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
7390;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
6630;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
4970;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
7400;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
7290;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5370;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
5390;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
4870;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6460;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5710;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
6910;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5610;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6640;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
7340;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
8440;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
7940;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
9160;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
8350;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
9620;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5900;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
8322;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
7580;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
8561;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5614;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6126;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5888;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
6474;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
6498;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
5378;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5469;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
5441;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
6785;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
5141;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5513;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
6821;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5548;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6821;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5880;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
7819;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
7214;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
8404;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
6726;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
10158;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
7178;kg/ha;maize;grainyield;0;2006-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
3033;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
3673;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
3921;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
3395;kg/ha;maize;grainyield;0;2007-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
8223;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
7539;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
7120;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
8766;kg/ha;maize;grainyield;0;2008-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
4218;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
4162;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
5398;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5534;kg/ha;maize;grainyield;0;2009-10-30 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
5636;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
2744;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
7153;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5616;kg/ha;maize;grainyield;0;2010-11-17 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6319;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5270;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
8129;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
6318;kg/ha;maize;grainyield;0;2011-11-07 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
3630;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
4882;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
6469;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
5233;kg/ha;maize;grainyield;0;2012-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6060;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
4946;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
5574;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
4305;kg/ha;maize;grainyield;0;2013-11-22 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
7216;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
7099;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
6331;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
6546;kg/ha;maize;grainyield;0;2014-11-12 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
5709;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
5533;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
5948;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
4915;kg/ha;maize;grainyield;0;2015-11-09 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
6303;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
6166;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
6151;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
8341;kg/ha;maize;grainyield;0;2016-11-10 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
4425;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;1;
4311;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;2;
5267;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;3;
4972;kg/ha;maize;grainyield;0;2017-11-08 12:00;MV;planting_date;1;4;NA;1;NA;NA;4;
9325;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
8955;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
9729;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
9450;kg/ha;maize;grainyield;0;1991-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
8670;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
4472;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
7809;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
9744;kg/ha;maize;grainyield;0;1992-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
4892;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
3972;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
8561;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
6823;kg/ha;maize;grainyield;0;1993-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
3690;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
3750;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
5680;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
3380;kg/ha;maize;grainyield;0;1994-11-07 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
9790;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
9630;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
10390;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
10870;kg/ha;maize;grainyield;0;1995-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
5710;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
7110;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
6220;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
5090;kg/ha;maize;grainyield;0;1996-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
10650;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
7210;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
6270;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
4670;kg/ha;maize;grainyield;0;1997-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
8130;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
5850;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
6470;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
6920;kg/ha;maize;grainyield;0;1998-10-24 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
7490;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
5960;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
7400;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
7750;kg/ha;maize;grainyield;0;1999-11-15 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
9960;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
5800;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
7080;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
5500;kg/ha;maize;grainyield;0;2000-10-25 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
12992;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
7913;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
8770;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
6599;kg/ha;maize;grainyield;0;2001-11-05 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
8147;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
5110;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
4834;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
6009;kg/ha;maize;grainyield;0;2002-11-08 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
6042;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
6416;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
5386;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
6961;kg/ha;maize;grainyield;0;2003-11-12 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
6801;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
4037;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
6339;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
5807;kg/ha;maize;grainyield;0;2004-11-04 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
7508;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;5;NA;1;NA;NA;1;
5197;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;5;NA;1;NA;NA;2;
7328;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;5;NA;1;NA;NA;3;
8108;kg/ha;maize;grainyield;0;2005-11-18 12:00;MV;planting_date;1;5;NA;1;NA;NA;4;
