value,dimension,domain,parameter,depth,datetime,experiment,treatment,repetition,equipment,person/logger
8579,kg ha-1,maize,grainyield,0,2011-11-07 12:00,MV|planting_date,T04|F05|V03,4,,
5682,kg ha-1,maize,grainyield,0,2011-11-07 12:00,MV|planting_date,T04|F05|V04,4,,
9072,kg ha-1,maize,grainyield,0,2011-11-07 12:00,MV|planting_date,T04|F05|V05,4,,
4671,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V01,1,,
4461,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V02,1,,
4461,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V03,1,,
3630,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V04,1,,
3954,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V05,1,,
7585,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V01,1,,
7437,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V02,1,,
5773,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V03,1,,
4559,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V04,1,,
6731,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V05,1,,
6369,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V01,1,,
6028,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V02,1,,
4798,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V03,1,,
5546,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V04,1,,
6010,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V05,1,,
6435,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V01,1,,
6643,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V02,1,,
5067,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V03,1,,
3874,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V04,1,,
6622,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V05,1,,
7596,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V01,1,,
8170,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V02,1,,
4669,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V03,1,,
4091,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V04,1,,
2869,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V05,1,,
5277,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V01,2,,
4342,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V02,2,,
3555,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V03,2,,
4882,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V04,2,,
4706,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V05,2,,
6027,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V01,2,,
5872,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V02,2,,
3740,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V03,2,,
5181,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V04,2,,
5540,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V05,2,,
4581,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V01,2,,
4116,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V02,2,,
2455,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V03,2,,
4348,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V04,2,,
4595,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V05,2,,
5768,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V01,2,,
4858,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V02,2,,
2661,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V03,2,,
3412,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V04,2,,
6956,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V05,2,,
5383,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V01,2,,
6680,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V02,2,,
3282,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V03,2,,
5340,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V04,2,,
5764,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V05,2,,
6539,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V01,3,,
7675,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V02,3,,
4381,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V03,3,,
6469,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V04,3,,
5540,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V05,3,,
5772,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V01,3,,
7819,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V02,3,,
4221,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V03,3,,
5961,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V04,3,,
4121,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V05,3,,
4830,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V01,3,,
7157,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V02,3,,
3869,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V03,3,,
4604,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V04,3,,
4129,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V05,3,,
1810,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V01,3,,
3905,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V02,3,,
1878,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V03,3,,
2609,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V04,3,,
2068,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V05,3,,
1438,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V01,3,,
3494,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V02,3,,
1668,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V03,3,,
2234,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V04,3,,
1630,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V05,3,,
5711,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V01,4,,
5670,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V02,4,,
3725,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V03,4,,
5233,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V04,4,,
6207,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F01|V05,4,,
4081,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V01,4,,
8020,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V02,4,,
1309,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V03,4,,
5276,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V04,4,,
6107,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F02|V05,4,,
1741,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V01,4,,
7165,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V02,4,,
1292,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V03,4,,
3231,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V04,4,,
3928,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F03|V05,4,,
2297,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V01,4,,
4288,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V02,4,,
747,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V03,4,,
2377,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V04,4,,
3479,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F04|V05,4,,
3496,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V01,4,,
2436,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V02,4,,
1879,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V03,4,,
3396,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V04,4,,
2628,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T01|F05|V05,4,,
5033,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V01,1,,
5560,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V02,1,,
4759,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V03,1,,
5449,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V04,1,,
7107,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V05,1,,
7625,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V01,1,,
7985,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V02,1,,
5509,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V03,1,,
5881,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V04,1,,
7970,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V05,1,,
7297,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V01,1,,
7595,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V02,1,,
6188,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V03,1,,
5383,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V04,1,,
6663,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V05,1,,
4927,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V01,1,,
5357,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V02,1,,
3608,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V03,1,,
4011,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V04,1,,
5474,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V05,1,,
3965,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V01,1,,
5075,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V02,1,,
2739,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V03,1,,
3757,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V04,1,,
4232,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V05,1,,
4222,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V01,2,,
6029,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V02,2,,
5839,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V03,2,,
7450,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V04,2,,
5018,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V05,2,,
5479,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V01,2,,
6616,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V02,2,,
6045,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V03,2,,
7618,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V04,2,,
7804,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V05,2,,
6117,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V01,2,,
5031,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V02,2,,
5911,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V03,2,,
7464,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V04,2,,
8848,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V05,2,,
4792,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V01,2,,
5347,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V02,2,,
5489,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V03,2,,
7846,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V04,2,,
6332,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V05,2,,
4849,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V01,2,,
3977,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V02,2,,
3680,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V03,2,,
6597,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V04,2,,
4949,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V05,2,,
4816,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V01,3,,
5497,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V02,3,,
3074,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V03,3,,
3609,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V04,3,,
3913,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V05,3,,
3916,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V01,3,,
6175,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V02,3,,
2612,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V03,3,,
3725,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V04,3,,
2453,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V05,3,,
1643,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V01,3,,
3356,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V02,3,,
1782,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V03,3,,
1121,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V04,3,,
2003,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V05,3,,
2067,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V01,3,,
3992,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V02,3,,
0,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V03,3,,
859,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V04,3,,
749,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V05,3,,
2370,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V01,3,,
3617,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V02,3,,
1120,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V03,3,,
1619,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V04,3,,
1132,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V05,3,,
5772,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V01,4,,
4890,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V02,4,,
2700,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V03,4,,
3987,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V04,4,,
4812,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F01|V05,4,,
4371,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V01,4,,
4273,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V02,4,,
3611,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V03,4,,
3505,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V04,4,,
3489,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F02|V05,4,,
3296,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V01,4,,
2525,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V02,4,,
2702,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V03,4,,
1996,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V04,4,,
2361,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F03|V05,4,,
4323,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V01,4,,
4130,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V02,4,,
2924,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V03,4,,
3681,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V04,4,,
3504,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F04|V05,4,,
3935,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V01,4,,
3796,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V02,4,,
2050,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V03,4,,
3304,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V04,4,,
2252,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T02|F05|V05,4,,
6752,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V01,1,,
8329,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V02,1,,
6336,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V03,1,,
5583,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V04,1,,
5881,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V05,1,,
8252,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V01,1,,
8708,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V02,1,,
6189,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V03,1,,
5308,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V04,1,,
6228,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V05,1,,
5971,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V01,1,,
7099,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V02,1,,
3746,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V03,1,,
4619,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V04,1,,
3900,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V05,1,,
4798,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V01,1,,
5205,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V02,1,,
3128,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V03,1,,
4172,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V04,1,,
5388,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V05,1,,
4618,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V01,1,,
6694,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V02,1,,
4124,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V03,1,,
5977,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V04,1,,
4867,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V05,1,,
5102,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V01,2,,
4250,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V02,2,,
3143,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V03,2,,
3155,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V04,2,,
4173,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V05,2,,
5778,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V01,2,,
4687,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V02,2,,
4235,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V03,2,,
4549,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V04,2,,
4383,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V05,2,,
4561,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V01,2,,
5329,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V02,2,,
3525,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V03,2,,
3351,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V04,2,,
3500,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V05,2,,
4732,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V01,2,,
4573,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V02,2,,
3364,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V03,2,,
3116,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V04,2,,
4485,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F04|V05,2,,
4904,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V01,2,,
6601,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V02,2,,
3463,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V03,2,,
2857,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V04,2,,
5066,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F05|V05,2,,
4407,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V01,3,,
11278,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V02,3,,
6615,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V03,3,,
6096,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V04,3,,
5812,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F01|V05,3,,
9215,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V01,3,,
11766,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V02,3,,
5492,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V03,3,,
7645,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V04,3,,
6203,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F02|V05,3,,
7794,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V01,3,,
8737,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V02,3,,
4480,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V03,3,,
6161,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V04,3,,
2489,kg ha-1,maize,grainyield,0,2012-11-09 12:00,MV|planting_date,T03|F03|V05,3,,
