"plotid","error","value"
"552",0,4863.83930807319
"553",0,5629.47332333663
"554",0,5550.85456427634
"555",0,5015.07705110212
"556",0,5183.61349587546
"557",0,5128.22608313297
"558",0,5068.81224246602
"559",0,4967.82530187868
"56",0,5789.74250192774
"560",0,4435.00589913809
"561",0,3802.70635451516
"562",0,5727.42152353639
"563",0,5562.50678883212
"564",0,4750.39323139469
"565",0,5430.99078879179
"566",0,5437.80104130635
"567",0,5561.93205654606
"568",0,5398.01351829436
"569",0,5393.41731163102
"57",0,5814.16066552996
"570",0,5393.34079884817
"571",0,5427.91089803778
"572",0,5279.69698247314
"573",0,NA
"574",0,NA
"575",0,NA
"576",0,NA
"577",0,NA
"578",0,5395.00222614469
"579",0,5514.13827017079
"58",0,NA
"580",0,5563.04282799343
"581",0,5493.94670371875
"582",0,NA
"583",0,NA
"584",0,NA
"585",0,NA
"586",0,NA
"587",0,NA
"588",0,NA
"589",0,NA
"59",0,6317.19362968694
"590",0,NA
"591",0,NA
"592",0,NA
"593",0,5587.13502440475
"594",0,NA
"595",0,5635.47514777643
"596",0,5682.57450773239
"597",0,5589.66485695829
"598",0,5593.48793914326
"599",0,5554.70147433078
"6",0,5976.35827920668
"60",0,6201.97966805661
"600",0,5632.5494075463
"601",0,5465.27365016488
"602",0,5818.5602624374
"603",0,5718.88242939397
"604",0,5705.00910253208
"605",0,5008.0919609226
"606",0,5663.99431141337
"607",0,4975.39636829689
"608",0,5561.71152583705
"609",0,5613.01141453646
"61",0,6153.88800793584
"610",0,5049.16522998357
"611",0,5447.8653183931
"612",0,4252.37062222219
"613",0,5156.4463813226
"614",0,4882.6855987693
"615",0,4906.36142866425
"616",0,5283.71925594033
"617",0,5541.94832302509
"618",0,4762.06896835226
"619",0,5407.49483902682
"62",0,6152.37475812195
"620",0,5421.01535428453
"621",0,5447.25163072759
"622",0,5424.13806567486
"623",0,5331.62410134883
"624",0,5215.26754769537
"625",0,NA
"626",0,NA
"627",0,NA
"628",0,NA
"629",0,NA
"63",0,NA
"630",0,5475.3312540789
"631",0,5455.85415501912
"632",0,5476.53831652817
"633",0,5496.2310342955
"634",0,5562.33917341983
"635",0,NA
"636",0,NA
"637",0,NA
"638",0,NA
"639",0,NA
"64",0,6099.70328842125
"640",0,NA
"641",0,NA
"642",0,NA
"643",0,NA
"644",0,NA
"645",0,NA
"646",0,5057.34153004416
"647",0,5101.24968974387
"648",0,5588.54538626304
"649",0,5622.02957723925
"65",0,5471.33314043097
"650",0,5489.12924541752
"651",0,5167.15407824351
"652",0,5612.0479874265
"653",0,5405.23459378525
"654",0,5754.3013334598
"655",0,5754.21629616578
"656",0,5695.57380126068
"657",0,5614.55371494178
"658",0,5585.79320895978
"659",0,4969.37860403196
"66",0,5291.36477713025
"660",0,5522.57168157548
"661",0,5474.06413053721
"662",0,5396.03381559823
"663",0,5573.83247199825
"664",0,5686.40189578789
"665",0,5225.03072811858
"666",0,5158.28878175147
"667",0,NA
"668",0,4749.09957891666
"669",0,4777.04277421285
"67",0,5443.85729100661
"670",0,4472.00056028925
"671",0,4163.58161976553
"672",0,4803.1494117319
"673",0,5360.91603121842
"674",0,5284.44075854283
"675",0,5394.14381189444
"676",0,5416.38771980582
"677",0,5340.68340462682
"678",0,NA
"679",0,NA
"68",0,5256.77754374827
"680",0,NA
"681",0,NA
"682",0,5474.58981140964
"683",0,5395.53325300431
"684",0,5380.84034243458
"685",0,5358.50706987391
"686",0,5465.98329408381
"687",0,5468.70892715776
"688",0,NA
"689",0,NA
"69",0,5241.83492776429
"690",0,NA
"691",0,NA
"692",0,NA
"693",0,NA
"694",0,5435.52453072961
"695",0,NA
"696",0,NA
"697",0,NA
"698",0,NA
"699",0,5449.95437166809
"7",0,6025.73996713222
"70",0,6218.3963723876
"700",0,5516.7100743883
"701",0,5589.6933372196
"702",0,5591.46777754815
"703",0,5534.89272045837
"704",0,NA
"705",0,NA
"706",0,5577.65268796268
"707",0,5687.42455789832
"708",0,5770.05756242137
"709",0,5703.37005450874
"71",0,5582.74471987771
"710",0,5746.94722021954
"711",0,5603.64047744201
"712",0,5551.66898503635
"713",0,5576.41160961153
"714",0,5525.64102048581
"715",0,5313.56189528491
"716",0,5542.59124202399
"717",0,5547.78725194043
"718",0,5042.48363435864
"719",0,5128.24487839335
"72",0,5232.46473652814
"720",0,5518.30919316445
"721",0,NA
"722",0,NA
"723",0,5500.21171316456
"724",0,5439.02219600502
"725",0,4891.41803245441
"726",0,4695.13210992159
"727",0,4681.01381787647
"728",0,5309.57238836745
"729",0,4738.97144200878
"73",0,5159.41851470133
"730",0,4457.08289342838
"731",0,4197.60303190619
"732",0,NA
"733",0,NA
"734",0,NA
"735",0,4905.99266596024
"736",0,5080.40424778488
"737",0,5352.27327946707
"738",0,5367.61431499951
"739",0,5389.74417002541
"74",0,5170.70360903852
"740",0,5446.43060030265
"741",0,NA
"742",0,5506.75462909114
"743",0,5457.4548413801
"744",0,NA
"745",0,NA
"746",0,NA
"747",0,NA
"748",0,NA
"749",0,5398.55418901431
"75",0,5753.46074339327
"750",0,5276.45155288996
"751",0,5328.76409613406
"752",0,5323.78591428123
"753",0,4750.15378168585
"754",0,5449.22627465245
"755",0,5502.84112803008
"756",0,5549.88398282255
"757",0,5538.35258842695
"758",0,NA
"759",0,NA
"76",0,5673.31447256728
"760",0,NA
"761",0,NA
"762",0,5626.36302175445
"763",0,5669.48882921211
"764",0,5651.15738985802
"765",0,5076.14074404661
"766",0,4932.17484128192
"767",0,4865.0747589618
"768",0,5458.18286737431
"769",0,5449.90796736112
"77",0,5806.45307316042
"770",0,5460.84549220437
"771",0,5471.21147432319
"772",0,5496.48123391863
"773",0,5523.71296305009
"774",0,5523.90283815739
"775",0,5512.56725824817
"776",0,5462.09388120727
"777",0,5472.96402292753
"778",0,5573.93826628314
"779",0,4599.05054152191
"78",0,5694.7378552031
"780",0,4828.85583245311
"781",0,4716.23264860953
"782",0,4661.46762449336
"783",0,4710.10842557896
"784",0,4561.26824566316
"785",0,4547.13950493377
"786",0,5239.2236599065
"787",0,NA
"788",0,NA
"789",0,5497.64942839823
"79",0,5815.46936994265
"790",0,5412.4388425843
"791",0,5393.0296064566
"792",0,5450.05601411785
"793",0,5475.25001328071
"794",0,NA
"795",0,NA
"796",0,5512.63355010839
"797",0,5505.56360100721
"798",0,5481.07938378483
"799",0,NA
"8",0,6163.55398582439
"80",0,5854.9422931508
"800",0,NA
"801",0,NA
"802",0,NA
"803",0,NA
"804",0,5452.49514766633
"805",0,5248.85755119824
"806",0,5318.96558655982
"807",0,5310.99797619961
"808",0,5315.1794982287
"809",0,5477.78084646975
"81",0,5279.10101766443
"810",0,5570.41798090418
"811",0,5469.29378708602
"812",0,NA
"813",0,NA
"814",0,NA
"815",0,NA
"816",0,NA
"817",0,5141.26173124657
"818",0,5559.48036319089
"819",0,5851.91665480255
"82",0,5750.72764403425
"820",0,5581.30667820815
"821",0,5585.09929334184
"822",0,5534.05958104791
"823",0,5535.27357781594
"824",0,4805.26568995963
"825",0,5474.95183256538
"826",0,5430.86160641824
"827",0,4968.42854917596
"828",0,5508.27808485937
"829",0,5500.89265969379
"83",0,NA
"830",0,5446.51855483959
"831",0,5446.50841128928
"832",0,5680.92338317412
"833",0,4911.12107451851
"834",0,4868.78342252971
"835",0,5121.02603971899
"836",0,5199.42898877676
"837",0,5048.56013916286
"838",0,4178.39217988841
"839",0,4722.28849591248
"84",0,NA
"840",0,5448.5749795278
"841",0,5614.11481996809
"842",0,5080.40986172426
"843",0,5489.58796839878
"844",0,5501.80473046694
"845",0,5446.93126885746
"846",0,5564.63303713804
"847",0,5547.26317759803
"848",0,5519.86852030331
"849",0,5518.40641828453
"85",0,NA
"850",0,NA
"851",0,NA
"852",0,5682.02108587993
"853",0,NA
"854",0,NA
"855",0,NA
"856",0,5439.97933894924
"857",0,5427.86543411964
"858",0,5388.73594092544
"859",0,5359.21459169007
"86",0,NA
"860",0,5378.22517147718
"861",0,5402.17150645937
"862",0,5444.95456198919
"863",0,5507.1389851283
"864",0,5626.45935501663
"865",0,NA
"866",0,NA
"867",0,NA
"868",0,NA
"869",0,NA
"87",0,NA
"870",0,NA
"871",0,NA
"872",0,5484.6720581658
"873",0,5518.84688626332
"874",0,5627.65594287457
"875",0,5442.69760224494
"876",0,5411.30730362716
"877",0,5336.57412368354
"878",0,5438.88173943703
"879",0,4988.47609355207
"88",0,NA
"880",0,4894.61159634834
"881",0,5368.38830777113
"882",0,5552.91034855223
"883",0,5137.82024839094
"884",0,5640.41938640101
"885",0,5443.46934154915
"886",0,5288.68383763052
"887",0,5408.88514895055
"888",0,5625.64671479367
"889",0,5665.95942491997
"89",0,5718.63269478511
"890",0,5661.02613988174
"891",0,5605.91527918383
"892",0,NA
"893",0,5526.71672760957
"894",0,NA
"895",0,NA
"896",0,5539.35596555809
"897",0,NA
"898",0,5520.86348328688
"899",0,5493.31619321264
"9",0,6072.13558345355
"90",0,5580.49006328067
"900",0,5478.80343117661
"901",0,5374.04602701917
"902",0,5541.43240653738
"903",0,5605.51704487441
"904",0,5563.82375639483
"905",0,5568.68892840332
"906",0,NA
"907",0,NA
"908",0,NA
"909",0,NA
"91",0,5670.3891890561
"910",0,NA
"911",0,NA
"912",0,NA
"913",0,NA
"914",0,5754.0808267596
"915",0,5829.81177714291
"916",0,5444.34895539779
"917",0,5419.00477786342
"918",0,5407.85165653475
"919",0,5448.23463435214
"92",0,5656.95355305068
"920",0,3753.39610871477
"921",0,3840.21199316589
"922",0,4995.88231926481
"923",0,5135.46939862758
"924",0,5122.14113806485
"925",0,5071.43233488394
"926",0,4769.17097269228
"927",0,4933.25135977828
"928",0,5539.18583821185
"929",0,5264.3740935734
"93",0,5616.25737229384
"930",0,4747.80157196796
"931",0,4946.42032242409
"932",0,4861.61533785584
"933",0,5507.11475065732
"934",0,5443.58555351894
"935",0,4309.46958769209
"936",0,4184.59558779172
"937",0,5450.56540365128
"938",0,5390.61037783686
"939",0,5480.53232189925
"94",0,5692.77741444233
"940",0,5498.18991343945
"941",0,5445.10806349619
"942",0,5374.28646744645
"943",0,5404.12390560054
"944",0,5548.94466229572
"945",0,5505.45286216909
"946",0,5590.68890408149
"947",0,5498.1882407476
"948",0,NA
"949",0,NA
"95",0,5715.2261789355
"950",0,NA
"951",0,NA
"952",0,NA
"953",0,NA
"954",0,NA
"955",0,5889.42281004334
"956",0,5844.51517990326
"957",0,5819.42604311937
"958",0,5883.83209338051
"959",0,5725.82921198683
"96",0,6210.23169704724
"960",0,5507.28436329672
"961",0,4459.40303139003
"962",0,4705.81152204587
"963",0,5075.27243494929
"964",0,5690.44711427226
"965",0,5211.04607844277
"966",0,5235.80742392965
"967",0,4873.97118357797
"968",0,4933.03517354151
"969",0,5258.27667114846
"97",0,6249.87280016369
"970",0,5113.14616381601
"971",0,5062.32000204924
"972",0,5081.53768009803
"973",0,4970.53064537431
"974",0,5242.35595292165
"975",0,5196.76543524753
"976",0,4880.81305820068
"977",0,4870.08597890105
"978",0,4681.00031908921
"979",0,3769.1115477692
"98",0,6243.20036716604
"980",0,5554.4559514398
"981",0,5485.82159842495
"982",0,NA
"983",0,NA
"984",0,5534.0572479417
"985",0,5538.31359668169
"986",0,5636.1924532441
"987",0,5530.41226015023
"988",0,5547.56721290809
"989",0,NA
"99",0,6108.8698660017
"990",0,NA
"991",0,NA
"992",0,NA
"993",0,NA
"994",0,NA
"995",0,NA
"996",0,5902.54998213633
"997",0,5872.59126385986
"998",0,5804.06579179096
"999",0,5969.83653021215
